file_name,label,x,y,width,height
000000039405.jpg,suitcase,214.16,341.16,21.5,6.23
000000039405.jpg,person,195.26,47.76,17.65,27.82
000000039405.jpg,bench,10.54,82.3,13.7,8.74
000000039405.jpg,bench,50.69,62.5,14.33,13.85
000000039405.jpg,sports ball,229.04,346.69,2.21,1.73
000000039405.jpg,person,1,0,632,445
000000032610.jpg,laptop,302.26,117.07,128.58,138.17
000000032610.jpg,laptop,55.78,80.3,185.61,179.84
000000032610.jpg,laptop,384.97,75.56,149.02,124.18
000000032610.jpg,backpack,70.25,211.09,305.83,215.91
000000032610.jpg,laptop,244.69,94.1,132.41,127.62
000000032610.jpg,laptop,155.02,17.79,135.45,161.62
000000032610.jpg,laptop,298.65,18.04,157.79,99.19
000000433103.jpg,laptop,93.56,284.76,239.87,124.41
000000433103.jpg,laptop,221.57,221.57,185.28,96.46
000000433103.jpg,laptop,478.36,158.61,44.9,61.53
000000433103.jpg,laptop,537.36,157.16,59.9,58.09
000000433103.jpg,person,0.96,13.54,287.47,406.68
000000433103.jpg,person,141.03,24.46,281.11,393.55
000000433103.jpg,person,282.7,41.07,185.28,378.2
000000433103.jpg,person,401.77,79.28,142.48,238.69
000000433103.jpg,person,422.36,68.4,20.78,39.76
000000433103.jpg,person,538.62,45.97,85.42,227.07
000000433103.jpg,person,569.74,5.92,70.26,213.52
000000433103.jpg,chair,0.0,115.34,56.7,309.61
000000433103.jpg,person,468.99,93.01,127.06,84.7
000000433103.jpg,person,344.19,54.9,156.17,329.58
000000433103.jpg,laptop,371.02,176.23,87.76,89.55
000000433103.jpg,laptop,505.7,146.74,37.16,60.33
000000433103.jpg,person,522.99,16.64,59.46,92.49
000000433103.jpg,person,467.77,69.14,60.69,96.09
000000433103.jpg,laptop,428.72,169.32,80.91,74.02
000000529528.jpg,bowl,26.19,123.99,240.21,202.05
000000529528.jpg,bowl,386.61,34.86,87.05,67.87
000000529528.jpg,cake,42.65,143.45,217.02,127.22
000000376264.jpg,bottle,22.41,26.54,81.57,84.63
000000376264.jpg,cell phone,262.96,172.94,44.16,67.97
000000376264.jpg,knife,109.38,203.35,41.83,167.32
000000376264.jpg,laptop,380.04,177.22,259.96,303.78
000000376264.jpg,book,263.74,215.1,167.54,188.08
000000376264.jpg,cup,201.19,386.81,94.85,86.29
000000376264.jpg,knife,141.0,294.69,54.84,153.77
000000376264.jpg,book,1.12,125.68,95.57,112.95
000000376264.jpg,bottle,0.0,22.55,47.35,84.74
000000101884.jpg,clock,464.45,57.61,37.28,32.42
000000101884.jpg,truck,291.2,360.29,41.55,30.67
000000101884.jpg,truck,162.25,361.95,17.53,17.1
000000370900.jpg,teddy bear,146.09,40.82,176.16,229.87
000000370900.jpg,teddy bear,2.15,198.72,324.39,273.91
000000370900.jpg,teddy bear,293.24,46.19,303.99,426.44
000000370900.jpg,teddy bear,588.98,386.23,51.02,82.15
000000528705.jpg,teddy bear,51.66,209.51,235.34,304.21
000000528705.jpg,person,309.15,479.75,116.85,159.73
000000050844.jpg,teddy bear,13.48,49.25,198.88,334.83
000000050844.jpg,teddy bear,94.38,144.61,234.83,337.08
000000174018.jpg,teddy bear,85.38,4.35,413.45,346.65
000000174018.jpg,teddy bear,4.57,14.03,192.93,295.16
000000009590.jpg,bottle,427.09,227.73,23.5,48.8
000000009590.jpg,clock,178.75,97.83,20.51,25.99
000000009590.jpg,dining table,179.13,253.68,460.87,163.64
000000009590.jpg,person,136.36,155.51,94.83,138.12
000000009590.jpg,person,259.08,177.52,64.29,75.8
000000009590.jpg,person,0.0,52.78,237.01,374.22
000000009590.jpg,cup,347.22,270.92,38.58,39.41
000000009590.jpg,cup,522.83,237.5,59.42,54.46
000000009590.jpg,spoon,363.08,298.61,52.48,12.17
000000009590.jpg,spoon,534.34,368.1,57.06,58.9
000000009590.jpg,bowl,424.12,276.06,47.98,29.74
000000009590.jpg,bowl,338.44,256.58,66.41,16.26
000000009590.jpg,bowl,287.61,273.78,36.3,20.08
000000009590.jpg,bowl,242.88,258.09,25.0,14.8
000000009590.jpg,bowl,384.0,272.29,35.51,28.5
000000009590.jpg,person,371.56,168.77,86.29,97.71
000000009590.jpg,cup,541.22,214.58,26.49,21.96
000000009590.jpg,cup,466.61,262.74,25.21,37.34
000000009590.jpg,cup,184.6,280.03,23.15,26.45
000000009590.jpg,bowl,416.23,256.61,14.05,17.24
000000009590.jpg,chair,130.64,235.68,13.02,32.87
000000009590.jpg,person,243.18,348.22,119.88,73.07
000000009590.jpg,cup,423.4,275.03,48.26,30.85
000000009590.jpg,cup,325.2,251.15,21.0,14.81
000000009590.jpg,cup,478.52,258.83,44.08,19.98
000000009590.jpg,cup,251.46,250.11,24.59,20.04
000000009590.jpg,spoon,551.62,301.21,28.69,10.08
000000009590.jpg,person,513.4,109.93,126.6,176.69
000000009590.jpg,cup,301.72,234.31,26.11,29.7
000000018380.jpg,dining table,123.89,121.99,412.66,304.01
000000018380.jpg,fork,430.43,349.52,44.71,43.38
000000018380.jpg,fork,203.0,402.72,14.16,23.28
000000018380.jpg,fork,247.59,219.73,25.31,18.05
000000018380.jpg,knife,169.67,348.67,74.5,5.83
000000018380.jpg,knife,445.41,357.47,53.76,46.06
000000018380.jpg,spoon,424.51,346.59,57.27,17.46
000000018380.jpg,spoon,247.78,219.4,23.28,18.33
000000018380.jpg,bowl,318.76,347.27,97.32,78.73
000000018380.jpg,bowl,257.89,242.71,76.41,53.48
000000018380.jpg,bowl,294.78,156.18,48.58,21.78
000000018380.jpg,bowl,443.57,406.32,79.64,19.68
000000018380.jpg,bowl,311.6,190.81,41.56,25.71
000000018380.jpg,bowl,304.2,215.84,55.4,23.99
000000018380.jpg,person,296.02,64.12,63.14,65.89
000000018380.jpg,person,0.96,168.19,128.28,251.77
000000018380.jpg,person,67.47,151.67,108.93,257.94
000000018380.jpg,person,487.27,133.07,152.73,292.93
000000018380.jpg,person,454.33,184.88,79.81,158.88
000000018380.jpg,person,395.53,137.33,61.13,113.43
000000018380.jpg,person,187.67,133.85,49.17,105.01
000000018380.jpg,person,220.45,78.45,44.47,95.35
000000018380.jpg,person,379.91,63.68,79.78,135.79
000000018380.jpg,person,370.46,76.96,36.9,91.98
000000018380.jpg,person,227.84,121.58,50.74,93.81
000000018380.jpg,person,226.29,31.44,54.58,86.67
000000018380.jpg,wine glass,389.66,257.52,32.41,74.73
000000018380.jpg,cup,236.54,317.11,38.36,55.21
000000018380.jpg,cup,405.92,304.44,36.17,54.05
000000018380.jpg,cup,235.12,295.1,34.42,26.27
000000018380.jpg,cup,364.53,229.64,22.81,19.81
000000018380.jpg,cup,292.15,183.77,17.32,23.37
000000018380.jpg,cup,281.14,215.1,23.36,27.22
000000018380.jpg,cup,350.02,173.56,14.72,23.42
000000018380.jpg,cup,344.09,163.21,13.81,21.4
000000018380.jpg,cup,357.59,243.53,25.35,39.13
000000018380.jpg,cup,290.27,166.5,15.13,18.72
000000018380.jpg,carrot,278.14,261.83,9.6,9.17
000000018380.jpg,carrot,308.35,253.5,4.9,4.53
000000018380.jpg,vase,513.69,88.39,11.16,29.96
000000018380.jpg,wine glass,284.79,322.9,35.41,99.03
000000018380.jpg,wine glass,330.81,122.16,25.74,58.79
000000018380.jpg,wine glass,252.2,242.98,26.51,67.7
000000018380.jpg,cup,305.53,145.17,12.74,10.94
000000018380.jpg,knife,220.14,253.22,16.75,3.64
000000018380.jpg,knife,379.23,220.44,40.25,8.55
000000018380.jpg,chair,454.76,128.47,17.82,58.28
000000018380.jpg,person,140.16,102.58,93.81,200.86
000000018380.jpg,spoon,346.43,274.08,17.45,30.92
000000018380.jpg,carrot,283.51,249.26,15.06,6.73
000000018380.jpg,wine glass,271.29,322.73,26.92,69.32
000000018380.jpg,wine glass,292.33,185.09,16.59,20.55
000000018380.jpg,cup,242.4,374.04,45.4,51.96
000000018380.jpg,person,264,24,288,244
000000016249.jpg,person,42.67,116.69,147.63,233.27
000000016249.jpg,person,275.23,38.18,71.52,126.25
000000016249.jpg,person,314.46,98.67,139.58,182.9
000000016249.jpg,person,422.25,101.25,77.75,157.8
000000016249.jpg,bench,222.9,199.99,63.11,112.74
000000016249.jpg,person,468.87,99.0,31.13,45.9
000000016249.jpg,bench,29.44,200.78,143.44,148.89
000000016249.jpg,bench,376.25,153.6,94.39,108.14
000000016249.jpg,bench,324.81,182.29,74.64,99.25
000000016249.jpg,backpack,275.08,67.23,28.92,68.54
000000016249.jpg,chair,427.01,172.04,47.25,83.67
000000281032.jpg,person,210.63,52.77,351.36,369.55
000000281032.jpg,spoon,200.54,273.22,32.43,15.56
000000281032.jpg,oven,0.0,338.04,308.71,84.63
000000281032.jpg,oven,296.93,398.21,62.24,28.79
000000199771.jpg,bottle,367.57,264.24,72.91,157.18
000000199771.jpg,cup,256.13,391.31,45.17,33.69
000000199771.jpg,cup,285.23,291.98,85.58,128.36
000000199771.jpg,knife,393.62,335.72,187.31,83.67
000000199771.jpg,book,560.53,46.58,40.77,22.58
000000199771.jpg,person,306.42,28.42,103.45,255.7
000000199771.jpg,person,244.85,104.07,98.58,166.79
000000199771.jpg,person,370.45,66.72,195.18,297.42
000000199771.jpg,person,544.38,23.88,95.62,375.33
000000199771.jpg,person,157.05,69.01,59.58,170.53
000000199771.jpg,person,0.0,90.38,87.83,136.9
000000199771.jpg,person,8.05,60.27,86.47,109.33
000000199771.jpg,bowl,191.45,293.78,114.03,97.56
000000199771.jpg,sandwich,547.99,377.0,90.04,47.63
000000199771.jpg,person,148.99,75.45,43.93,166.18
000000199771.jpg,person,0.05,125.62,15.13,158.13
000000199771.jpg,sandwich,476.41,386.69,66.3,38.27
000000199771.jpg,sandwich,411.95,399.12,82.74,25.88
000000199771.jpg,clock,494.14,0.0,22.82,25.87
000000199771.jpg,person,36.52,55.34,193.69,360.81
000000294350.jpg,person,135.82,134.14,70.0,192.65
000000294350.jpg,person,261.14,164.65,76.21,134.16
000000294350.jpg,oven,495.09,152.72,36.58,114.74
000000294350.jpg,person,524.02,126.36,114.25,298.64
000000294350.jpg,bottle,210.02,159.42,27.96,51.55
000000294350.jpg,bottle,206.48,163.33,17.23,42.68
000000294350.jpg,person,225.45,217.98,29.02,84.83
000000294350.jpg,person,323.09,190.44,42.92,78.84
000000294350.jpg,bowl,0.0,0.0,95.15,153.51
000000294350.jpg,banana,237.9,336.76,48.18,75.97
000000294350.jpg,person,70.03,126.77,60.66,34.36
000000294350.jpg,person,232.2,90.49,287.39,334.51
000000294350.jpg,oven,485.9,161.78,9.81,35.85
000000293390.jpg,bottle,392.28,21.21,26.87,69.71
000000293390.jpg,toothbrush,457.04,8.69,12.07,35.68
000000293390.jpg,toothbrush,469.75,9.23,8.19,36.65
000000293390.jpg,toothbrush,494.62,11.04,7.56,38.42
000000293390.jpg,sink,192.36,84.02,193.44,54.41
000000414510.jpg,bicycle,147.2,391.97,277.35,91.27
000000414510.jpg,car,195.71,193.63,185.05,94.24
000000414510.jpg,car,46.08,197.41,60.3,43.37
000000414510.jpg,car,169.69,163.9,68.19,74.14
000000414510.jpg,person,54.6,267.4,79.72,120.99
000000414510.jpg,person,192.93,186.7,57.41,89.63
000000414510.jpg,cell phone,146.06,264.5,9.37,10.43
000000414510.jpg,truck,223.47,30.95,256.53,255.54
000000414510.jpg,backpack,92.08,306.83,24.88,86.47
000000414510.jpg,handbag,98.64,301.43,63.85,81.38
000000414510.jpg,backpack,99.69,321.18,59.82,62.25
000000414510.jpg,car,13.42,194.0,14.49,10.72
000000414510.jpg,person,115.72,247.31,87.1,159.08
000000416745.jpg,toilet,288.41,419.65,84.81,187.54
000000416745.jpg,sink,176.63,373.33,51.57,32.32
000000197796.jpg,bottle,213.38,96.46,16.08,74.72
000000197796.jpg,bottle,282.1,61.41,22.37,107.84
000000197796.jpg,bottle,312.48,57.63,24.95,98.33
000000197796.jpg,bottle,116.33,120.66,36.93,85.89
000000197796.jpg,bottle,229.02,103.7,26.42,71.07
000000197796.jpg,bottle,66.0,84.97,59.43,135.58
000000197796.jpg,sink,80.04,247.88,296.13,230.02
000000136033.jpg,potted plant,367.59,326.29,21.85,44.27
000000136033.jpg,sink,314.51,371.25,119.26,51.94
000000055002.jpg,toilet,130.91,3.8,198.48,369.09
000000055002.jpg,person,155.09,323.57,160.69,51.3
000000454978.jpg,motorcycle,124.6,212.87,112.87,161.62
000000389804.jpg,toilet,162.27,133.15,114.38,201.59
000000389804.jpg,sink,510.12,238.25,129.88,168.89
000000371529.jpg,toilet,207.57,159.28,286.84,430.99
000000371529.jpg,toilet,1.44,192.72,53.21,260.31
000000371529.jpg,potted plant,218.83,14.96,56.02,348.18
000000371529.jpg,person,33.28,52.49,309.99,522.51
000000555012.jpg,toilet,295.09,0.39,150.27,199.95
000000423971.jpg,toilet,223.93,0.0,174.39,425.0
000000035770.jpg,toilet,144.07,462.2,218.02,177.78
000000035770.jpg,sink,38.92,106.67,441.08,296.93
000000035770.jpg,toilet,252.94,19.13,95.21,101.2
000000035770.jpg,sink,47.46,26.02,257.4,276.94
000000266400.jpg,bicycle,72.39,37.53,33.21,75.79
000000266400.jpg,motorcycle,106.31,51.51,522.68,340.19
000000266400.jpg,motorcycle,153.61,41.38,210.43,84.35
000000266400.jpg,motorcycle,83.46,115.07,309.88,135.85
000000266400.jpg,motorcycle,126.08,25.39,205.99,71.92
000000266400.jpg,motorcycle,138.01,0.0,163.83,78.41
000000266400.jpg,motorcycle,131.4,1.42,116.53,59.4
000000266400.jpg,motorcycle,98.78,2.67,372.86,151.28
000000266400.jpg,person,36.32,0.59,38.56,53.86
000000266400.jpg,person,0.0,0.99,15.09,138.51
000000266400.jpg,motorcycle,136.37,3.98,100.1,22.41
000000266400.jpg,motorcycle,169.86,0.0,47.85,15.73
000000038070.jpg,toilet,165.17,36.82,195.5,318.54
000000427338.jpg,motorcycle,352.9,203.58,40.68,31.73
000000427338.jpg,person,354.98,188.42,32.71,36.03
000000427338.jpg,person,247.72,190.86,24.89,34.15
000000427338.jpg,motorcycle,229.52,201.0,52.7,28.63
000000102411.jpg,motorcycle,188.07,181.36,228.37,176.55
000000102411.jpg,person,239.97,146.34,41.35,51.08
000000102411.jpg,person,218.75,126.19,118.46,228.3
000000102411.jpg,person,28.84,142.09,31.26,109.2
000000102411.jpg,person,276.32,123.73,116.4,196.56
000000102411.jpg,person,202.34,174.08,14.52,39.49
000000102411.jpg,person,389.32,166.84,41.05,40.51
000000102411.jpg,person,569.18,164.74,49.13,66.87
000000102411.jpg,person,103.89,198.4,15.45,20.64
000000102411.jpg,person,178.67,179.24,15.16,35.0
000000102411.jpg,person,59.91,154.89,59.66,97.29
000000102411.jpg,car,1.11,198.53,37.71,95.38
000000102411.jpg,person,508.58,140.84,46.2,52.42
000000102411.jpg,handbag,437.3,224.21,8.63,13.56
000000321557.jpg,motorcycle,8.63,23.37,513.44,604.05
000000270066.jpg,motorcycle,92.97,77.3,483.25,304.86
000000270066.jpg,truck,65.8,0.9,513.44,153.17
000000524108.jpg,motorcycle,1.8,106.97,526.74,288.54
000000524108.jpg,motorcycle,78.2,58.43,561.8,337.97
000000524108.jpg,motorcycle,155.44,44.79,284.58,75.33
000000524108.jpg,motorcycle,130.11,4.69,153.94,32.69
000000524108.jpg,motorcycle,90.4,7.81,282.24,113.89
000000524108.jpg,motorcycle,590.64,75.24,49.36,168.97
000000524108.jpg,motorcycle,552.81,33.48,83.59,115.96
000000524108.jpg,motorcycle,2.7,4.49,118.65,140.23
000000524108.jpg,motorcycle,262.81,0.0,151.09,53.67
000000524108.jpg,motorcycle,494.76,135.66,135.66,125.69
000000524108.jpg,motorcycle,423.73,18.57,100.91,61.13
000000524108.jpg,motorcycle,121.67,20.83,195.28,30.51
000000499622.jpg,motorcycle,93.67,77.97,267.63,310.87
000000499622.jpg,person,151.98,41.34,121.23,294.95
000000342367.jpg,tv,53.26,2.53,586.74,477.47
000000342367.jpg,person,190.97,128.07,154.84,257.03
000000342367.jpg,person,318.51,329.24,150.53,147.35
000000342367.jpg,book,121.67,353.35,87.89,21.23
000000342367.jpg,laptop,293.44,318.79,76.74,73.03
000000342367.jpg,person,411.24,277.76,136.7,147.87
000000338325.jpg,airplane,117.6,140.26,334.5,160.01
000000456865.jpg,airplane,87.88,160.16,494.83,146.16
000000254814.jpg,bicycle,69.93,269.19,49.43,27.05
000000254814.jpg,bicycle,496.83,129.35,32.81,25.71
000000254814.jpg,bicycle,265.28,231.12,19.7,19.7
000000254814.jpg,car,9.35,163.49,81.8,56.55
000000254814.jpg,truck,0.0,51.35,80.0,78.92
000000254814.jpg,traffic light,418.96,99.3,13.22,28.91
000000254814.jpg,traffic light,212.46,200.36,14.26,36.59
000000254814.jpg,traffic light,217.96,262.8,9.07,17.52
000000254814.jpg,person,169.91,277.47,29.62,45.11
000000254814.jpg,person,552.44,284.55,20.67,52.65
000000254814.jpg,person,540.21,314.52,22.21,34.87
000000254814.jpg,person,468.11,280.54,16.21,34.6
000000254814.jpg,person,280.44,216.39,21.58,22.25
000000254814.jpg,person,487.71,178.39,19.8,36.66
000000254814.jpg,person,60.29,200.14,19.82,29.53
000000254814.jpg,person,109.38,116.31,18.23,28.74
000000254814.jpg,person,451.72,290.06,15.93,20.42
000000254814.jpg,person,504.28,302.39,15.37,24.69
000000254814.jpg,bicycle,560.71,313.94,13.54,31.41
000000254814.jpg,bicycle,328.27,221.64,15.24,30.04
000000254814.jpg,bicycle,225.35,234.75,45.59,31.63
000000254814.jpg,bicycle,188.12,203.7,15.81,16.98
000000254814.jpg,motorcycle,284.54,233.65,16.42,33.46
000000254814.jpg,motorcycle,92.2,250.44,48.02,28.81
000000254814.jpg,motorcycle,146.19,260.74,35.12,25.09
000000254814.jpg,motorcycle,578.55,201.27,41.31,36.25
000000254814.jpg,motorcycle,476.17,188.48,41.26,33.71
000000254814.jpg,motorcycle,228.01,189.64,33.57,26.23
000000254814.jpg,motorcycle,125.2,234.44,27.96,30.49
000000254814.jpg,person,488.1,78.34,11.9,24.38
000000254814.jpg,person,587.68,190.84,23.77,37.54
000000254814.jpg,bicycle,588.87,179.09,35.63,26.59
000000254814.jpg,motorcycle,348.3,178.52,36.8,28.84
000000254814.jpg,motorcycle,44.71,215.84,50.38,31.03
000000254814.jpg,motorcycle,393.56,182.23,47.97,29.86
000000254814.jpg,motorcycle,545.59,345.82,18.44,24.65
000000254814.jpg,person,520.33,289.54,21.66,42.08
000000254814.jpg,car,379.41,307.93,164.31,118.53
000000254814.jpg,motorcycle,235.81,250.5,27.17,32.12
000000254814.jpg,bus,302.92,275.32,129.14,91.92
000000254814.jpg,truck,150.66,44.56,111.26,53.74
000000254814.jpg,person,25,23,600,345
000000254814.jpg,motorcycle,510,141,96,38
000000306893.jpg,motorcycle,0.98,238.11,57.36,82.02
000000306893.jpg,motorcycle,451.15,241.82,48.85,79.85
000000306893.jpg,train,5.79,159.6,494.21,97.59
000000306893.jpg,traffic light,51.76,40.08,9.76,35.46
000000306893.jpg,traffic light,40.23,40.24,9.39,33.56
000000306893.jpg,traffic light,463.32,113.14,16.96,50.89
000000306893.jpg,traffic light,443.66,47.34,38.79,38.49
000000306893.jpg,traffic light,24.69,101.83,21.24,55.43
000000306893.jpg,traffic light,21.1,39.23,17.37,36.18
000000306893.jpg,traffic light,446.66,103.24,16.99,44.03
000000306893.jpg,fire hydrant,81.4,219.71,20.3,70.39
000000306893.jpg,fire hydrant,404.77,227.45,16.95,65.52
000000306893.jpg,person,104.82,181.13,20.42,24.08
000000306893.jpg,person,72.09,189.32,10.33,14.26
000000306893.jpg,person,56.72,187.54,12.59,16.28
000000306893.jpg,person,166.0,194.73,8.31,8.93
000000306893.jpg,person,418.0,195.77,13.54,14.37
000000306893.jpg,person,98.5,196.15,4.9,7.76
000000306893.jpg,person,350.37,196.6,4.53,11.05
000000306893.jpg,person,397.63,200.96,5.58,7.92
000000306893.jpg,person,436.96,200.55,6.58,8.54
000000359781.jpg,giraffe,117.87,11.2,420.48,462.65
000000152870.jpg,giraffe,209.98,25.89,208.54,592.54
000000152870.jpg,giraffe,142.53,267.49,45.84,71.74
000000055167.jpg,bus,209.66,131.44,155.22,112.15
000000055167.jpg,person,412.56,185.46,5.94,18.35
000000055167.jpg,person,132.81,194.49,12.38,33.77
000000055167.jpg,person,371.42,179.73,7.12,11.95
000000055167.jpg,person,417.76,184.8,3.74,20.82
000000055167.jpg,car,392.46,182.5,15.69,11.87
000000055167.jpg,car,565.29,213.24,36.53,14.95
000000055167.jpg,backpack,132.83,197.25,7.9,14.17
000000055167.jpg,truck,161.92,175.86,56.49,53.4
000000055167.jpg,person,408.08,183.29,5.26,21.98
000000055167.jpg,person,233.14,171.49,20.43,15.91
000000284762.jpg,traffic light,141.68,53.45,144.55,331.23
000000162130.jpg,bench,119.82,311.13,213.3,123.39
000000377575.jpg,dog,58.42,159.35,221.99,463.45
000000377575.jpg,fire hydrant,234.43,194.16,93.48,287.64
000000005037.jpg,bus,99.33,20.06,475.61,352.41
000000005037.jpg,car,572.48,248.07,27.62,19.31
000000005037.jpg,person,28.98,226.23,15.18,20.7
000000005037.jpg,person,18.74,221.13,11.65,26.65
000000005037.jpg,person,9.68,222.71,11.92,23.36
000000005037.jpg,person,595.57,242.81,18.39,28.56
000000005037.jpg,person,191.21,147.31,53.31,59.56
000000005037.jpg,person,48.31,223.43,12.86,24.35
000000005037.jpg,person,623.04,217.15,16.96,144.44
000000005037.jpg,car,592.82,248.46,10.86,13.23
000000147223.jpg,car,1.55,156.34,148.19,137.32
000000147223.jpg,car,42.68,141.86,115.17,57.99
000000147223.jpg,bus,157.05,45.98,398.65,287.52
000000147223.jpg,car,583.42,103.79,12.04,26.83
000000147223.jpg,car,598.75,98.34,41.25,20.62
000000269632.jpg,car,554.86,237.25,85.14,107.67
000000269632.jpg,car,493.35,273.44,37.77,50.04
000000269632.jpg,bus,98.83,53.73,393.42,307.06
000000269632.jpg,car,57.82,243.15,38.25,35.25
000000269632.jpg,person,38.75,223.5,23.45,79.76
000000333402.jpg,bus,100.73,49.41,417.33,314.67
000000333402.jpg,person,476.22,166.92,88.21,225.75
000000333402.jpg,person,234.43,168.66,63.35,76.85
000000333402.jpg,person,192.8,183.35,28.93,45.37
000000333402.jpg,cell phone,514.49,280.93,12.36,8.65
000000497867.jpg,bus,54.89,66.42,534.73,264.91
000000497867.jpg,person,219.25,188.1,25.77,29.23
000000497867.jpg,person,391.75,143.4,39.75,67.67
000000497867.jpg,person,254.07,184.38,19.86,22.94
000000133819.jpg,bus,146.12,85.0,420.23,276.97
000000133819.jpg,bus,480.39,127.82,159.5,132.75
000000133819.jpg,bus,618.37,163.56,21.63,102.1
000000133819.jpg,person,99.07,208.97,20.83,67.92
000000133819.jpg,person,26.46,211.36,28.4,33.85
000000133819.jpg,person,66.82,207.36,23.59,76.52
000000133819.jpg,person,61.18,212.34,15.02,31.11
000000133819.jpg,person,45.82,208.35,17.96,35.73
000000133819.jpg,person,0.0,210.92,23.13,34.69
000000133819.jpg,person,94.64,211.19,8.84,28.37
000000133819.jpg,person,490.39,210.06,18.82,22.32
000000133819.jpg,person,469.29,207.11,21.9,27.33
000000133819.jpg,traffic light,63.83,115.31,27.92,64.27
000000133819.jpg,traffic light,549.16,3.82,44.88,72.58
000000133819.jpg,traffic light,99.98,132.62,20.82,48.45
000000133819.jpg,parking meter,576.54,255.17,43.87,72.73
000000133819.jpg,handbag,12.38,231.81,9.95,14.12
000000133819.jpg,handbag,106.1,247.17,12.31,19.28
000000133819.jpg,person,502.37,202.61,16.79,26.79
000000133819.jpg,person,435.57,205.39,24.21,31.61
000000133819.jpg,traffic light,301.27,211.09,6.29,9.59
000000395388.jpg,sheep,403.78,445.8,76.22,105.75
000000395388.jpg,person,173.42,277.79,156.9,316.56
000000395388.jpg,person,22.02,205.08,125.25,423.91
000000395388.jpg,person,110.49,275.52,44.49,133.45
000000395388.jpg,person,174.78,273.43,45.22,68.41
000000395388.jpg,person,160.44,336.98,29.43,105.17
000000395388.jpg,person,0.0,304.98,18.13,102.51
000000395388.jpg,person,4.06,269.38,40.61,146.55
000000395388.jpg,person,33.97,264.58,22.97,27.82
000000395388.jpg,sheep,398.07,378.29,81.87,24.0
000000395388.jpg,sheep,321.77,361.28,26.26,44.6
000000395388.jpg,umbrella,168.97,429.76,26.94,81.07
000000002006.jpg,bus,46.38,80.9,563.06,345.17
000000002006.jpg,person,313.11,189.53,64.8,67.14
000000002006.jpg,person,5.23,252.99,45.73,108.46
000000002006.jpg,tie,334.35,218.94,13.62,15.37
000000002006.jpg,tie,27.35,272.68,4.96,31.91
000000002006.jpg,person,9.34,51.89,24.14,24.13
000000002006.jpg,traffic light,55.97,0.49,13.45,30.75
000000002006.jpg,traffic light,121.84,65.26,5.71,11.13
000000055299.jpg,bird,433.61,213.88,39.67,112.56
000000055299.jpg,umbrella,94.17,231.39,30.48,33.51
000000055299.jpg,umbrella,25.33,218.45,77.77,32.71
000000118405.jpg,bowl,290.14,352.37,21.48,18.54
000000118405.jpg,person,547.83,360.53,24.94,66.86
000000482978.jpg,train,0.0,0.0,640.0,354.34
000000482978.jpg,chair,571.28,184.93,68.72,158.67
000000200162.jpg,train,3.82,155.67,571.12,183.37
000000200162.jpg,traffic light,95.47,1.3,40.77,62.91
000000200162.jpg,traffic light,310.28,1.39,37.05,57.37
000000200162.jpg,traffic light,404.11,1.98,45.88,95.18
000000200162.jpg,traffic light,316.93,53.94,24.97,25.69
000000200162.jpg,traffic light,483.77,4.2,31.48,36.73
000000200162.jpg,traffic light,249.39,0.25,43.54,83.36
000000200162.jpg,traffic light,211.73,164.13,8.45,14.49
000000200162.jpg,traffic light,495.66,50.52,15.43,16.83
000000135902.jpg,train,1.91,105.39,544.11,256.34
000000135902.jpg,person,563.91,240.9,11.95,38.54
000000135902.jpg,train,560.38,217.45,79.62,58.99
000000155443.jpg,train,160.01,196.78,215.49,87.47
000000155443.jpg,traffic light,208.48,182.27,5.65,7.03
000000155443.jpg,train,589.03,201.11,50.97,68.32
000000572555.jpg,train,146.12,56.19,438.37,301.8
000000572555.jpg,traffic light,386.36,18.97,8.5,45.21
000000572555.jpg,traffic light,154.62,42.25,13.34,44.58
000000572555.jpg,traffic light,258.6,0.66,29.63,61.54
000000060090.jpg,train,224.33,97.91,270.91,243.34
000000060090.jpg,person,551.85,174.89,11.81,41.21
000000060090.jpg,person,534.29,182.15,8.46,40.41
000000060090.jpg,person,541.34,177.88,5.81,43.99
000000060090.jpg,person,617.52,184.51,9.01,47.5
000000060090.jpg,person,551.2,205.48,12.67,53.84
000000095899.jpg,stop sign,18.3,78.51,265.83,233.54
000000177383.jpg,train,8.63,67.16,379.68,418.51
000000220732.jpg,car,450.25,236.03,177.01,41.79
000000220732.jpg,bus,0.0,275.57,640.0,204.43
000000220732.jpg,bus,415.47,164.22,223.01,92.5
000000220732.jpg,person,362.15,195.46,18.21,34.65
000000220732.jpg,truck,18.38,170.27,357.84,107.03
000000220732.jpg,car,193.61,260.32,120.46,17.69
000000220732.jpg,bus,1.19,170.67,107.85,78.22
000000220732.jpg,car,0.0,258.61,47.81,19.62
000000574810.jpg,cat,64.52,93.55,215.05,366.67
000000178744.jpg,boat,168.69,164.36,219.79,123.38
000000178744.jpg,person,374.93,194.45,10.41,13.76
000000178744.jpg,person,226.94,240.91,9.24,16.64
000000178744.jpg,person,231.96,230.54,6.98,9.71
000000178744.jpg,person,256.71,228.12,10.45,12.37
000000178744.jpg,person,209.63,222.76,11.27,12.61
000000178744.jpg,person,186.82,219.04,7.32,13.16
000000178744.jpg,person,214.25,234.37,10.01,9.37
000000178744.jpg,person,176.92,221.24,5.93,7.93
000000178744.jpg,person,247.74,228.16,11.64,15.37
000000206025.jpg,tie,167.06,373.48,85.14,266.52
